3699,2,1785,258,1914,549
3700,2,1785,258,1914,549
3701,2,1785,258,1917,552
3702,2,1785,258,1917,552
3703,2,1782,258,1914,552
3704,2,1782,258,1914,552
3705,2,1779,258,1911,552
3706,2,1779,258,1911,552
3707,2,1773,258,1905,552
3708,2,1773,258,1905,552
3709,2,1770,258,1902,552
3710,2,1770,258,1902,552
3711,2,1767,258,1899,552
3712,2,1767,258,1899,552
3713,2,1761,258,1893,552
3714,2,1761,258,1893,552
3715,2,1758,258,1890,552
3716,2,1758,258,1890,552
3717,2,1755,255,1887,549
3718,2,1755,255,1887,549
3719,2,1749,255,1881,549
3720,2,1749,255,1881,549
3721,2,1746,255,1878,549
3722,2,1746,255,1878,549
3723,2,1740,255,1872,549
3724,2,1740,255,1872,549
3725,2,1737,255,1869,549
3726,2,1737,255,1869,549
3727,2,1734,255,1866,549
3728,2,1734,255,1866,549
3729,2,1728,255,1860,549
3730,2,1728,255,1860,549
3731,2,1725,255,1857,549
3732,2,1725,255,1857,549
3733,2,1719,252,1851,546
3734,2,1719,252,1851,546
3735,2,1716,252,1848,546
3736,2,1716,252,1848,546
3737,2,1710,252,1842,546
3738,2,1710,252,1842,546
3739,2,1707,252,1839,546
3740,2,1707,252,1839,546
3741,2,1701,252,1833,546
3742,2,1701,252,1833,546
3743,2,1695,252,1827,546
3744,2,1695,252,1827,546
3745,2,1692,252,1824,546
3746,2,1692,252,1824,546
3747,2,1686,252,1818,546
3748,2,1686,252,1818,546
3749,2,1680,249,1812,543
3750,2,1680,249,1812,543
3751,2,1677,249,1809,543
3752,2,1677,249,1809,543
3753,2,1671,249,1803,543
3754,2,1671,249,1803,543
3755,2,1665,249,1797,543
3756,2,1665,249,1797,543
3757,2,1659,249,1791,543
3758,2,1659,249,1791,543
3759,2,1653,249,1785,543
3760,2,1653,249,1785,543
3761,2,1647,246,1779,540
3762,2,1647,246,1779,540
3763,2,1641,246,1773,540
3764,2,1641,246,1773,540
3765,2,1635,246,1767,540
3766,2,1635,246,1767,540
3767,2,1626,246,1758,540
3768,2,1626,246,1758,540
3769,2,1617,243,1749,537
3770,2,1617,243,1749,537
3771,2,1608,243,1740,537
3772,2,1608,243,1740,537
3773,2,1596,243,1728,537
3774,2,1596,243,1728,537
3775,2,1584,240,1716,534
3776,2,1584,240,1716,534
3777,2,1572,240,1704,534
3778,2,1572,240,1704,534
3779,2,1563,237,1695,531
3780,2,1563,237,1695,531
3781,2,1551,237,1683,531
3782,2,1551,237,1683,531
3783,2,1539,234,1671,528
3784,2,1539,234,1671,528
3785,2,1527,234,1659,528
3786,2,1527,234,1659,528
3787,2,1515,231,1647,525
3788,2,1515,231,1647,525
3789,2,1503,231,1635,525
3790,2,1503,231,1635,525
3791,2,1491,228,1623,522
3792,2,1491,228,1623,522
3793,2,1479,228,1611,522
3794,2,1479,228,1611,522
3795,2,1464,225,1596,519
3796,2,1464,225,1596,519
3797,2,1452,225,1584,519
3798,2,1452,225,1584,519
3799,2,1440,222,1572,516
3800,2,1440,222,1572,516
3801,2,1425,222,1557,516
3802,2,1425,222,1557,516
3803,2,1413,219,1545,513
3804,2,1413,219,1545,513
3805,2,1398,219,1530,513
3806,2,1398,219,1530,513
3807,2,1386,216,1518,510
3808,2,1386,216,1518,510
3809,2,1371,216,1503,510
3810,2,1371,216,1503,510
3811,2,1356,213,1488,507
3812,2,1356,213,1488,507
3813,2,1341,213,1473,507
3814,2,1341,213,1473,507
3815,2,1326,213,1458,507
3816,2,1326,213,1458,507
3817,2,1311,210,1443,504
3818,2,1311,210,1443,504
3819,2,1296,210,1428,504
3820,2,1296,210,1428,504
3821,2,1281,207,1413,501
3822,2,1281,207,1413,501
3823,2,1266,207,1398,501
3824,2,1266,207,1398,501
3825,2,1251,204,1383,498
3826,2,1251,204,1383,498
3827,2,1236,204,1368,498
3828,2,1236,204,1368,498
3829,2,1221,204,1353,498
3830,2,1221,204,1353,498
3831,2,1203,201,1335,495
3832,2,1203,201,1335,495
3833,2,1188,201,1320,495
3834,2,1188,201,1320,495
3835,2,1173,201,1305,495
3836,2,1173,201,1305,495
3837,2,1161,198,1293,492
3838,2,1161,198,1293,492
3839,2,1152,195,1284,489
3840,2,1152,195,1284,489
3841,2,1140,195,1272,489
3842,2,1140,195,1272,489
3843,2,1125,195,1257,489
3844,2,1125,195,1257,489
3845,2,1110,195,1242,489
3846,2,1110,195,1242,489
3847,2,1092,195,1224,489
3848,2,1092,195,1224,489
3849,2,1077,195,1209,489
3850,2,1077,195,1209,489
3851,2,1062,195,1194,489
3852,2,1062,195,1194,489
3853,2,1050,195,1182,489
3854,2,1050,195,1182,489
3855,2,1041,195,1173,489
3856,2,1041,195,1173,489
3857,2,1032,192,1164,486
3858,2,1032,192,1164,486
3859,2,1023,192,1155,486
3860,2,1023,192,1155,486
3861,2,1017,192,1149,486
3862,2,1017,192,1149,486
3863,2,1014,192,1146,486
3864,2,1014,192,1146,486
3865,2,1008,192,1140,486
3866,2,1008,192,1140,486
3867,2,1002,192,1134,486
3868,2,1002,192,1134,486
3869,2,999,192,1131,486
3870,2,999,192,1131,486
3871,2,999,192,1131,486
3872,2,999,192,1131,486
3873,2,1002,192,1134,486
3874,2,1002,192,1134,486
3875,2,1005,192,1137,486
3876,2,1005,192,1137,486
3877,2,1011,192,1143,486
3878,2,1011,192,1143,486
3879,2,1011,192,1143,486
3880,2,1011,192,1143,486
3881,2,1011,192,1143,486
3882,2,1011,192,1143,486
3883,2,1011,192,1143,486
3884,2,1011,192,1143,486
3885,2,1008,192,1140,486
3886,2,1008,192,1140,486
3887,2,1005,192,1137,486
3887,5,1782,297,1917,543
3888,5,1782,297,1917,543
3888,2,1005,192,1137,486
3889,5,1782,297,1923,546
3889,2,1002,192,1134,486
3890,2,1002,192,1134,486
3890,5,1782,297,1923,546
3891,2,1002,192,1134,486
3891,5,1779,297,1920,546
3892,2,1002,192,1134,486
3892,5,1779,297,1920,546
3893,5,1773,297,1914,546
3893,2,1002,192,1134,486
3894,2,1002,192,1134,486
3894,5,1773,297,1914,546
3895,2,1005,192,1137,486
3895,5,1767,297,1908,546
3896,2,1005,192,1137,486
3896,5,1767,297,1908,546
3897,5,1764,297,1905,546
3897,2,1005,192,1137,486
3898,2,1005,192,1137,486
3898,5,1764,297,1905,546
3899,2,1005,192,1137,486
3899,5,1764,297,1905,546
3900,2,1005,192,1137,486
3900,5,1764,297,1905,546
3901,5,1758,297,1899,546
3901,2,1008,192,1140,486
3902,2,1008,192,1140,486
3902,5,1758,297,1899,546
3903,5,1755,294,1896,543
3903,2,1008,192,1140,486
3904,2,1008,192,1140,486
3904,5,1755,294,1896,543
3905,2,1008,192,1140,486
3905,5,1749,297,1890,546
3906,5,1749,297,1890,546
3906,2,1008,192,1140,486
3907,2,1008,192,1140,486
3907,5,1746,294,1887,543
3908,2,1008,192,1140,486
3908,5,1746,294,1887,543
3909,5,1743,297,1884,546
3909,2,1005,192,1137,486
3910,2,1005,192,1137,486
3910,5,1743,297,1884,546
3911,2,1005,192,1137,486
3911,5,1737,294,1878,543
3912,2,1005,192,1137,486
3912,5,1737,294,1878,543
3913,5,1731,297,1872,546
3913,2,1005,192,1137,486
3914,5,1731,297,1872,546
3914,2,1005,192,1137,486
3915,5,1728,294,1869,543
3915,2,1002,192,1134,486
3916,5,1728,294,1869,543
3916,2,1002,192,1134,486
3917,2,1002,192,1134,486
3917,5,1725,297,1866,546
3918,2,1002,192,1134,486
3918,5,1725,297,1866,546
3919,2,1002,192,1134,486
3919,5,1719,294,1860,543
3920,2,1002,192,1134,486
3920,5,1719,294,1860,543
3921,5,1716,294,1857,543
3921,2,1002,192,1134,486
3922,2,1002,192,1134,486
3922,5,1716,294,1857,543
3923,5,1713,294,1854,543
3923,2,1002,192,1134,486
3924,2,1002,192,1134,486
3924,5,1713,294,1854,543
3925,5,1707,294,1848,543
3925,2,1002,192,1134,486
3926,2,1002,192,1134,486
3926,5,1707,294,1848,543
3927,2,1002,192,1134,486
3927,5,1704,294,1845,543
3928,2,1002,192,1134,486
3928,5,1704,294,1845,543
3929,5,1701,294,1842,543
3929,2,1002,192,1134,486
3930,2,1002,192,1134,486
3930,5,1701,294,1842,543
3931,2,1002,192,1134,486
3931,5,1692,294,1833,543
3932,2,1002,192,1134,486
3932,5,1692,294,1833,543
3933,2,1002,192,1134,486
3933,5,1692,294,1833,543
3934,5,1692,294,1833,543
3934,2,1002,192,1134,486
3935,2,1002,192,1134,486
3935,5,1686,294,1827,543
3936,5,1686,294,1827,543
3936,2,1002,192,1134,486
3937,5,1680,291,1821,540
3937,2,1002,192,1134,486
3938,2,1002,192,1134,486
3938,5,1680,291,1821,540
3939,2,1002,192,1134,486
3939,5,1677,288,1818,537
3940,5,1677,288,1818,537
3940,2,1002,192,1134,486
3941,2,1002,192,1134,486
3941,5,1671,291,1812,540
3942,5,1671,291,1812,540
3942,2,1002,192,1134,486
3943,2,1002,192,1134,486
3943,5,1665,288,1806,537
3944,5,1665,288,1806,537
3944,2,1002,192,1134,486
3945,5,1662,291,1803,540
3945,2,1002,192,1134,486
3946,5,1662,291,1803,540
3946,2,1002,192,1134,486
3947,2,1002,192,1134,486
3947,5,1659,288,1800,537
3948,5,1659,288,1800,537
3948,2,1002,192,1134,486
3949,5,1650,291,1791,540
3949,2,1002,192,1134,486
3950,5,1650,291,1791,540
3950,2,1002,192,1134,486
3951,5,1647,288,1788,537
3951,2,1002,192,1134,486
3952,2,1002,192,1134,486
3952,5,1647,288,1788,537
3953,2,1002,192,1134,486
3953,5,1641,288,1782,537
3954,5,1641,288,1782,537
3954,2,1002,192,1134,486
3955,2,1002,192,1134,486
3955,5,1635,288,1776,537
3956,2,1002,192,1134,486
3956,5,1635,288,1776,537
3957,2,1002,192,1134,486
3957,5,1632,288,1773,537
3958,2,1002,192,1134,486
3958,5,1632,288,1773,537
3959,2,1002,192,1134,486
3959,5,1629,288,1770,537
3960,2,1002,192,1134,486
3960,5,1629,288,1770,537
3961,2,1002,192,1134,486
3961,5,1620,288,1761,537
3962,2,1002,192,1134,486
3962,5,1620,288,1761,537
3963,5,1617,288,1758,537
3963,2,1002,192,1134,486
3964,5,1617,288,1758,537
3964,2,1002,192,1134,486
3965,5,1608,288,1749,537
3965,2,1002,192,1134,486
3966,5,1608,288,1749,537
3966,2,1002,192,1134,486
3967,5,1602,285,1743,534
3967,2,1002,192,1134,486
3968,2,1002,192,1134,486
3968,5,1602,285,1743,534
3969,5,1590,282,1731,531
3969,2,1002,192,1134,486
3970,2,1002,192,1134,486
3970,5,1590,282,1731,531
3971,2,1002,192,1134,486
3971,5,1578,282,1719,531
3972,5,1578,282,1719,531
3972,2,1002,192,1134,486
3973,2,1002,192,1134,486
3973,5,1566,282,1707,531
3974,5,1566,282,1707,531
3974,2,1002,192,1134,486
3975,2,1002,192,1134,486
3975,5,1554,282,1695,531
3976,2,1002,192,1134,486
3976,5,1554,282,1695,531
3977,2,1002,192,1134,486
3977,5,1545,279,1686,528
3978,5,1545,279,1686,528
3978,2,1002,192,1134,486
3979,5,1530,276,1671,525
3979,2,1002,192,1134,486
3980,5,1530,276,1671,525
3980,2,1002,192,1134,486
3981,5,1521,276,1662,525
3981,2,1002,192,1134,486
3982,5,1521,276,1662,525
3982,2,1002,192,1134,486
3983,2,1002,192,1134,486
3983,5,1506,276,1647,525
3984,2,1002,192,1134,486
3984,5,1506,276,1647,525
3985,2,1002,192,1134,486
3985,5,1497,276,1638,525
3986,2,1002,192,1134,486
3986,5,1497,276,1638,525
3987,2,1002,192,1134,486
3987,5,1482,273,1623,522
3988,2,1002,192,1134,486
3988,5,1482,273,1623,522
3989,5,1473,270,1614,519
3989,2,1002,192,1134,486
3990,5,1473,270,1614,519
3990,2,1002,192,1134,486
3991,2,1002,192,1134,486
3991,5,1458,270,1599,519
3992,5,1458,270,1599,519
3992,2,1002,192,1134,486
3993,2,1002,192,1134,486
3993,5,1446,270,1587,519
3994,2,1002,192,1134,486
3994,5,1446,270,1587,519
3995,5,1434,270,1575,519
3995,2,1002,192,1134,486
3996,2,1002,192,1134,486
3996,5,1434,270,1575,519
3997,2,1002,192,1134,486
3997,5,1419,267,1560,516
3998,5,1419,267,1560,516
3998,2,1002,192,1134,486
3999,2,1002,192,1134,486
3999,5,1404,264,1545,513
4000,5,1404,264,1545,513
4000,2,1002,192,1134,486
4001,2,1002,192,1134,486
4001,5,1392,264,1533,513
4002,5,1392,264,1533,513
4002,2,1002,192,1134,486
4003,2,1002,192,1134,486
4003,5,1380,264,1521,513
4004,2,1002,192,1134,486
4004,5,1380,264,1521,513
4005,2,1002,192,1134,486
4005,5,1365,264,1506,513
4006,2,1002,192,1134,486
4006,5,1365,264,1506,513
4007,2,1002,192,1134,486
4007,5,1350,261,1491,510
4008,2,1002,192,1134,486
4008,5,1350,261,1491,510
4009,5,1338,258,1479,507
4009,2,1002,192,1134,486
4010,5,1338,258,1479,507
4010,2,1002,192,1134,486
4011,2,1002,192,1134,486
4011,5,1323,261,1464,510
4012,5,1323,261,1464,510
4012,2,1002,192,1134,486
4013,5,1305,258,1446,507
4013,2,1002,192,1134,486
4014,5,1305,258,1446,507
4014,2,1002,192,1134,486
4015,5,1290,258,1431,507
4015,2,1002,192,1134,486
4016,2,1002,192,1134,486
4016,5,1290,258,1431,507
4017,5,1278,258,1419,507
4017,2,1002,192,1134,486
4018,2,1002,192,1134,486
4018,5,1278,258,1419,507
4019,5,1263,258,1404,507
4019,2,1002,192,1134,486
4020,5,1263,258,1404,507
4020,2,1002,192,1134,486
4021,2,1002,192,1134,486
4021,5,1245,255,1386,504
4022,5,1245,255,1386,504
4022,2,1002,192,1134,486
4023,2,1002,192,1134,486
4023,5,1230,252,1371,501
4024,2,1002,192,1134,486
4024,5,1230,252,1371,501
4025,2,999,189,1131,483
4025,5,1221,258,1362,507
4026,5,1221,258,1362,507
4026,2,999,189,1131,483
4027,5,1242,267,1458,525
4027,2,996,189,1128,483
4028,2,996,189,1128,483
4028,5,1242,267,1458,525
4029,5,1242,267,1461,528
4029,2,987,189,1119,483
4030,5,1242,267,1461,528
4030,2,987,189,1119,483
4031,2,972,189,1104,483
4031,5,1230,267,1449,528
4032,2,972,189,1104,483
4032,5,1230,267,1449,528
4033,5,1215,267,1434,528
4033,2,957,189,1089,483
4034,2,957,189,1089,483
4034,5,1215,267,1434,528
4035,2,939,186,1071,480
4035,5,1206,264,1425,525
4036,2,939,186,1071,480
4036,5,1206,264,1425,525
4037,2,924,186,1056,480
4037,5,1194,267,1413,528
4038,2,924,186,1056,480
4038,5,1194,267,1413,528
4039,2,912,186,1044,480
4039,5,1179,264,1398,525
4040,5,1179,264,1398,525
4040,2,912,186,1044,480
4041,2,897,186,1029,480
4041,5,1167,267,1386,528
4042,5,1167,267,1386,528
4042,2,897,186,1029,480
4043,5,1152,264,1371,525
4043,2,879,186,1011,480
4044,5,1152,264,1371,525
4044,2,879,186,1011,480
4045,2,861,186,993,480
4045,5,1134,264,1353,525
4046,2,861,186,993,480
4046,5,1134,264,1353,525
4047,2,846,186,978,480
4047,5,1122,264,1341,525
4048,2,846,186,978,480
4048,5,1122,264,1341,525
4049,5,1107,264,1326,525
4049,2,831,186,963,480
4050,2,831,186,963,480
4050,5,1107,264,1326,525
4051,2,819,186,951,480
4051,5,1098,264,1317,525
4052,2,819,186,951,480
4052,5,1098,264,1317,525
4053,2,807,186,939,480
4053,5,1086,264,1305,525
4054,5,1086,264,1305,525
4054,2,807,186,939,480
4055,5,1077,264,1296,525
4055,2,798,186,930,480
4056,2,798,186,930,480
4056,5,1077,264,1296,525
4057,5,1074,264,1293,525
4057,2,789,186,921,480
4058,2,789,186,921,480
4058,5,1074,264,1293,525
4059,2,780,186,912,480
4059,5,1065,264,1284,525
4060,2,780,186,912,480
4060,5,1065,264,1284,525
4061,5,1065,264,1284,525
4061,2,774,186,906,480
4062,2,774,186,906,480
4062,5,1065,264,1284,525
4063,2,768,186,900,480
4063,5,1062,264,1281,525
4064,2,768,186,900,480
4064,5,1062,264,1281,525
4065,2,762,186,894,480
4065,5,1056,264,1275,525
4066,5,1056,264,1275,525
4066,2,762,186,894,480
4067,5,1053,264,1272,525
4067,2,756,186,888,480
4068,2,756,186,888,480
4068,5,1053,264,1272,525
4069,2,753,186,885,480
4069,5,1053,264,1272,525
4070,2,753,186,885,480
4070,5,1053,264,1272,525
4071,2,750,186,882,480
4071,5,1047,264,1266,525
4072,5,1047,264,1266,525
4072,2,750,186,882,480
4073,5,1044,264,1263,525
4073,2,747,186,879,480
4074,5,1044,264,1263,525
4074,2,747,186,879,480
4075,2,744,186,876,480
4075,5,1038,264,1257,525
4076,5,1038,264,1257,525
4076,2,744,186,876,480
4077,5,1038,264,1257,525
4077,2,741,186,873,480
4078,5,1038,264,1257,525
4078,2,741,186,873,480
4079,5,1035,264,1254,525
4079,2,735,186,867,480
4080,2,735,186,867,480
4080,5,1035,264,1254,525
4081,2,732,186,864,480
4081,5,1038,264,1257,525
4082,5,1038,264,1257,525
4082,2,732,186,864,480
4083,5,1035,264,1254,525
4083,2,732,186,864,480
4084,2,732,186,864,480
4084,5,1035,264,1254,525
4085,5,1038,264,1257,525
4085,2,732,186,864,480
4086,2,732,186,864,480
4086,5,1038,264,1257,525
4087,2,732,186,864,480
4087,5,1035,264,1254,525
4088,2,732,186,864,480
4088,5,1035,264,1254,525
4089,2,732,186,864,480
4089,5,1038,264,1257,525
4090,5,1038,264,1257,525
4090,2,732,186,864,480
4091,2,732,186,864,480
4091,5,1035,264,1254,525
4092,5,1035,264,1254,525
4092,2,732,186,864,480
4093,5,1038,264,1257,525
4093,2,732,186,864,480
4094,2,732,186,864,480
4094,5,1038,264,1257,525
4095,2,735,186,867,480
4095,5,1035,264,1254,525
4096,5,1035,264,1254,525
4096,2,735,186,867,480
4097,5,1038,264,1257,525
4097,2,738,186,870,480
4098,2,738,186,870,480
4098,5,1038,264,1257,525
4099,2,741,186,873,480
4099,5,1035,264,1254,525
4100,2,741,186,873,480
4100,5,1035,264,1254,525
4101,2,738,186,870,480
4101,5,1038,264,1257,525
4102,5,1038,264,1257,525
4102,2,738,186,870,480
4103,2,735,186,867,480
4103,5,1035,264,1254,525
4104,2,735,186,867,480
4104,5,1035,264,1254,525
4105,2,738,186,870,480
4105,5,1038,264,1257,525
4106,5,1038,264,1257,525
4106,2,738,186,870,480
4107,5,1035,264,1254,525
4107,2,738,186,870,480
4108,2,738,186,870,480
4108,5,1035,264,1254,525
4109,5,1038,264,1257,525
4109,2,738,186,870,480
4110,5,1038,264,1257,525
4110,2,738,186,870,480
4111,5,1035,264,1254,525
4111,2,738,186,870,480
4112,5,1035,264,1254,525
4112,2,738,186,870,480
4113,2,738,186,870,480
4113,5,1038,264,1257,525
4114,2,738,186,870,480
4114,5,1038,264,1257,525
4115,5,1035,264,1254,525
4115,2,738,186,870,480
4116,5,1035,264,1254,525
